用户ID,行为时间,商品ID,行为类型,流量来源,设备类型
user_433,2024-10-15 10:57:41,item_55,浏览,自然流量,手机
user_3915,2025-06-21 04:04:02,item_298,加购,自然流量,手机
user_4519,2024-11-01 13:40:16,item_16,浏览,广告,手机
user_2680,2024-09-22 02:00:13,item_32,加购,广告,电脑
user_6376,2025-01-12 04:33:45,item_48,浏览,广告,平板
user_7440,2024-07-31 19:45:24,item_256,加购,自然流量,电脑
user_797,2024-08-13 22:43:41,item_209,浏览,广告,电脑
user_1694,2025-01-29 03:20:49,item_174,浏览,广告,电脑
user_9244,2024-07-02 23:28:57,item_482,浏览,自然流量,电脑
user_1239,2025-02-26 13:28:09,item_16,收藏,广告,平板
user_1737,2025-01-30 13:06:19,item_369,加购,自然流量,手机
user_3006,2024-08-12 13:21:33,item_161,浏览,活动,手机
user_3598,2025-04-01 15:18:27,item_213,加购,自然流量,平板
user_4173,2025-01-25 11:36:10,item_339,收藏,广告,平板
user_2820,2025-02-12 19:42:55,item_236,下单,广告,手机
user_705,2024-11-24 20:05:29,item_383,收藏,自然流量,电脑
user_27,2024-11-08 17:56:46,item_164,浏览,活动,平板
user_5982,2025-02-26 00:41:18,item_243,浏览,自然流量,电脑
user_5706,2024-11-09 17:31:46,item_97,下单,广告,手机
user_7177,2025-01-18 05:56:41,item_313,浏览,活动,手机
user_6189,2024-09-16 17:40:46,item_471,浏览,自然流量,手机
user_4028,2024-10-14 17:04:04,item_105,加购,活动,电脑
user_2816,2025-06-05 20:42:13,item_133,收藏,广告,平板
user_2734,2025-05-18 11:23:38,item_411,加购,活动,手机
user_5969,2025-05-20 22:07:11,item_271,浏览,自然流量,电脑
user_9611,2024-10-14 13:18:29,item_121,浏览,自然流量,手机
user_4782,2025-04-18 14:50:01,item_145,浏览,活动,电脑
user_948,2024-11-01 21:04:06,item_108,浏览,广告,电脑
user_2854,2024-11-28 06:33:13,item_495,收藏,活动,手机
user_6762,2024-12-01 09:11:21,item_300,浏览,活动,平板
user_8877,2024-08-26 14:03:55,item_148,浏览,广告,平板
user_383,2025-05-29 08:15:46,item_133,浏览,广告,手机
user_7716,2024-08-30 20:20:52,item_449,浏览,广告,平板
user_272,2025-02-13 13:11:30,item_84,下单,广告,平板
user_4447,2025-05-01 02:08:51,item_98,浏览,活动,平板
user_7437,2025-03-20 00:02:10,item_57,浏览,广告,手机
user_4856,2024-11-17 17:34:11,item_290,下单,自然流量,平板
user_9801,2024-08-23 16:13:58,item_132,浏览,活动,电脑
user_7908,2024-08-13 13:20:07,item_382,收藏,活动,手机
user_5013,2025-01-04 05:45:24,item_445,浏览,广告,平板
user_7372,2025-02-21 02:08:03,item_99,加购,活动,平板
user_4964,2025-01-04 21:46:14,item_287,浏览,自然流量,电脑
user_3741,2024-07-16 23:25:37,item_395,下单,活动,电脑
user_4650,2024-10-26 22:42:16,item_433,收藏,广告,平板
user_4926,2025-03-25 06:38:06,item_188,加购,活动,平板
user_9368,2024-12-01 20:54:12,item_144,下单,活动,电脑
user_160,2024-11-21 04:26:40,item_481,浏览,广告,电脑
user_9217,2024-07-01 08:09:52,item_195,浏览,自然流量,电脑
user_3766,2024-09-25 19:31:33,item_126,加购,广告,电脑
user_7652,2025-05-07 20:28:25,item_142,浏览,广告,手机
user_3017,2024-12-02 06:06:30,item_170,收藏,广告,手机
user_3861,2024-08-05 11:28:26,item_435,下单,广告,电脑
user_4292,2025-05-07 13:24:45,item_488,收藏,自然流量,平板
user_7241,2024-12-06 18:19:26,item_485,浏览,广告,电脑
user_8534,2025-05-19 00:20:19,item_393,加购,活动,手机
user_1282,2024-08-19 20:15:13,item_303,浏览,活动,手机
user_4251,2024-10-24 21:18:04,item_37,浏览,活动,平板
user_3099,2025-01-23 01:13:30,item_205,收藏,广告,平板
user_594,2024-12-07 22:49:39,item_468,收藏,活动,手机
user_6702,2024-07-08 11:46:27,item_16,浏览,自然流量,平板
user_5007,2024-12-17 12:00:08,item_176,浏览,广告,手机
user_895,2024-06-30 17:22:34,item_437,收藏,活动,手机
user_6032,2024-10-19 17:40:11,item_267,收藏,自然流量,平板
user_3617,2024-12-17 23:47:27,item_360,浏览,活动,电脑
user_3444,2025-05-28 01:50:55,item_272,浏览,自然流量,手机
user_7510,2025-03-02 08:06:55,item_368,浏览,活动,手机
user_1090,2024-08-25 13:29:15,item_436,浏览,广告,电脑
user_9361,2025-04-16 22:34:18,item_373,收藏,活动,手机
user_15,2024-12-07 09:14:23,item_287,浏览,活动,平板
user_7527,2025-06-11 21:00:42,item_339,加购,活动,电脑
user_185,2025-06-19 12:42:12,item_454,加购,自然流量,平板
user_6462,2024-12-01 08:49:19,item_127,浏览,广告,电脑
user_2042,2024-07-02 21:06:35,item_411,浏览,自然流量,电脑
user_2690,2024-08-16 13:25:12,item_163,浏览,活动,电脑
user_4091,2024-09-11 01:24:06,item_203,加购,广告,平板
user_4041,2024-11-10 20:49:29,item_255,浏览,活动,平板
user_9998,2025-05-03 06:06:38,item_265,加购,活动,电脑
user_5752,2024-07-21 01:48:21,item_187,浏览,广告,平板
user_4386,2024-11-15 18:45:34,item_100,浏览,自然流量,电脑
user_9531,2025-01-08 08:58:11,item_54,收藏,广告,手机
user_8028,2024-11-15 11:14:31,item_401,下单,广告,电脑
user_9434,2024-07-07 04:55:15,item_66,浏览,活动,平板
user_7742,2024-07-24 05:28:30,item_98,浏览,活动,电脑
user_1823,2024-11-19 01:51:29,item_42,浏览,广告,电脑
user_5755,2024-09-11 22:54:31,item_456,收藏,广告,平板
user_8181,2025-03-18 02:03:09,item_25,浏览,自然流量,手机
user_6401,2024-06-28 08:21:42,item_387,加购,活动,手机
user_4551,2024-07-23 00:04:16,item_77,浏览,活动,手机
user_919,2024-12-15 00:06:31,item_478,浏览,广告,手机
user_134,2024-09-24 03:07:39,item_324,浏览,广告,手机
user_726,2025-03-17 12:01:46,item_280,浏览,广告,平板
user_6786,2025-04-04 12:55:40,item_284,浏览,自然流量,手机
user_6533,2025-02-28 04:29:30,item_3,收藏,自然流量,平板
user_7528,2024-07-31 16:03:29,item_264,加购,自然流量,手机
user_7929,2024-12-07 23:47:24,item_144,浏览,活动,手机
user_6307,2025-01-05 16:29:40,item_418,浏览,广告,电脑
user_4276,2025-05-06 19:44:00,item_315,加购,活动,手机
user_8664,2024-08-02 02:45:41,item_464,浏览,自然流量,电脑
user_7245,2024-10-27 09:17:36,item_408,浏览,活动,手机
user_3503,2024-12-08 00:35:40,item_2,加购,自然流量,手机
user_8518,2024-07-17 14:40:21,item_365,浏览,广告,手机
user_1745,2024-11-08 08:37:39,item_391,浏览,广告,平板
user_4524,2025-01-17 03:32:14,item_309,收藏,自然流量,手机
user_5014,2024-12-14 13:05:51,item_133,加购,广告,手机
user_6279,2025-02-03 19:50:09,item_141,下单,广告,手机
user_5475,2024-07-20 16:01:27,item_314,加购,广告,手机
user_9797,2024-11-18 16:10:21,item_232,收藏,广告,电脑
user_2866,2024-08-15 17:32:11,item_240,收藏,活动,电脑
user_5310,2024-09-04 06:18:44,item_124,浏览,广告,手机
user_1063,2024-10-03 22:34:24,item_390,加购,广告,电脑
user_9066,2024-10-22 00:33:47,item_481,加购,广告,手机
user_2507,2024-07-25 19:11:47,item_106,加购,自然流量,手机
user_9396,2024-09-15 21:25:48,item_490,浏览,活动,电脑
user_1176,2024-09-29 21:57:48,item_72,加购,活动,电脑
user_5341,2025-02-11 01:39:26,item_102,浏览,自然流量,手机
user_6647,2024-10-31 09:53:30,item_425,浏览,自然流量,电脑
user_6280,2024-10-24 02:36:08,item_499,浏览,广告,电脑
user_1444,2024-12-15 10:32:04,item_482,浏览,活动,平板
user_6191,2025-02-01 22:02:03,item_17,浏览,广告,电脑
user_2554,2024-10-07 16:52:27,item_357,浏览,广告,手机
user_5016,2024-07-18 15:20:00,item_292,下单,活动,手机
user_8286,2025-03-29 06:06:52,item_55,浏览,活动,手机
user_1898,2024-11-19 10:24:30,item_22,下单,自然流量,电脑
user_4914,2024-10-07 06:18:21,item_242,浏览,自然流量,平板
user_5744,2025-04-06 21:39:53,item_114,浏览,活动,电脑
user_3739,2025-04-12 02:41:52,item_32,浏览,活动,平板
user_8524,2024-11-15 13:06:53,item_170,浏览,广告,电脑
user_6203,2024-09-17 16:21:17,item_269,浏览,自然流量,电脑
user_8100,2024-08-03 08:26:32,item_324,加购,广告,电脑
user_36,2025-03-17 17:47:45,item_385,下单,活动,平板
user_5116,2025-05-07 20:46:47,item_456,浏览,广告,平板
user_1652,2024-10-28 21:05:25,item_319,浏览,活动,手机
user_1376,2025-03-23 07:53:39,item_183,浏览,活动,平板
user_4690,2025-06-26 07:28:30,item_328,浏览,活动,平板
user_3226,2025-06-18 03:06:19,item_109,收藏,活动,平板
user_266,2024-12-25 05:25:16,item_319,下单,自然流量,平板
user_4196,2025-02-08 06:29:33,item_487,浏览,活动,手机
user_7194,2024-07-17 18:49:34,item_305,下单,活动,电脑
user_7744,2024-10-28 15:54:26,item_444,收藏,自然流量,手机
user_5037,2025-04-03 07:31:57,item_451,收藏,活动,电脑
user_814,2024-12-22 09:21:00,item_360,收藏,自然流量,平板
user_5704,2024-08-13 11:06:03,item_498,收藏,活动,电脑
user_9864,2025-02-04 01:18:56,item_482,浏览,自然流量,手机
user_2366,2025-06-24 05:12:22,item_87,收藏,广告,电脑
user_6760,2025-04-08 05:30:42,item_194,加购,广告,电脑
user_9551,2024-07-27 16:51:17,item_109,收藏,广告,手机
user_4391,2025-04-17 05:06:48,item_464,浏览,活动,电脑
user_5137,2025-03-03 08:42:38,item_488,收藏,自然流量,电脑
user_3132,2025-06-23 18:18:05,item_220,浏览,活动,手机
user_7454,2025-01-16 10:19:37,item_451,下单,广告,电脑
user_5173,2025-03-01 03:00:59,item_298,浏览,广告,电脑
user_281,2025-02-05 04:25:55,item_131,下单,活动,电脑
user_3179,2025-01-19 01:44:50,item_24,收藏,自然流量,平板
user_7060,2024-11-28 03:58:09,item_290,浏览,广告,平板
user_9519,2024-12-12 11:36:01,item_325,浏览,活动,电脑
user_1312,2025-04-11 10:27:01,item_157,浏览,自然流量,电脑
user_6521,2025-06-25 10:35:59,item_280,加购,广告,手机
user_2631,2024-10-21 07:03:36,item_311,收藏,自然流量,平板
user_6461,2025-05-21 19:58:08,item_335,浏览,广告,电脑
user_861,2025-04-01 16:35:58,item_477,收藏,广告,手机
user_5612,2024-11-30 18:56:27,item_208,浏览,广告,手机
user_6310,2025-02-07 04:30:17,item_176,浏览,自然流量,电脑
user_959,2024-09-18 01:48:19,item_268,加购,广告,平板
user_462,2024-12-10 12:36:18,item_86,浏览,广告,电脑
user_7564,2024-11-01 20:22:57,item_415,浏览,活动,手机
user_289,2024-11-24 11:16:13,item_378,收藏,自然流量,平板
user_1453,2025-06-05 10:04:30,item_229,加购,广告,手机
user_2607,2024-08-13 10:36:28,item_390,加购,活动,手机
user_6608,2025-01-27 16:46:37,item_39,加购,活动,电脑
user_142,2024-09-25 22:29:14,item_109,收藏,广告,电脑
user_806,2024-09-10 07:23:37,item_275,浏览,活动,手机
user_3362,2025-06-03 20:09:34,item_473,浏览,活动,手机
user_9728,2024-10-29 19:24:53,item_98,加购,活动,电脑
user_9659,2025-03-30 17:47:35,item_227,浏览,活动,平板
user_9037,2025-02-17 11:50:43,item_212,收藏,自然流量,手机
user_4637,2025-01-04 20:24:55,item_73,浏览,活动,平板
user_6870,2024-10-07 02:50:43,item_258,下单,自然流量,平板
user_4957,2025-02-25 05:35:18,item_29,收藏,自然流量,电脑
user_6590,2025-03-14 01:39:09,item_164,下单,活动,电脑
user_3402,2025-01-29 23:11:00,item_109,下单,活动,电脑
user_226,2024-12-22 07:12:58,item_220,加购,活动,手机
user_5921,2024-11-27 10:31:30,item_124,收藏,活动,电脑
user_2613,2025-01-25 01:29:10,item_379,浏览,广告,手机
user_6434,2024-06-29 08:06:24,item_317,加购,活动,电脑
user_1132,2024-11-18 23:57:40,item_297,浏览,广告,平板
user_6810,2025-03-20 07:49:42,item_180,浏览,自然流量,手机
user_5852,2024-12-25 16:19:07,item_149,收藏,自然流量,电脑
user_3932,2024-07-15 18:00:09,item_176,浏览,活动,电脑
user_7660,2025-04-22 11:10:48,item_286,加购,广告,手机
user_2271,2024-09-06 18:49:42,item_341,浏览,活动,手机
user_7718,2024-09-28 23:31:24,item_485,加购,活动,平板
user_6305,2025-04-12 09:43:50,item_472,浏览,广告,电脑
user_5486,2025-03-23 04:48:11,item_403,下单,自然流量,电脑
user_2893,2024-12-29 09:26:10,item_431,收藏,广告,平板
user_9490,2025-05-21 19:31:37,item_263,收藏,活动,电脑
user_1271,2024-12-27 18:05:40,item_495,浏览,自然流量,手机
user_8520,2025-05-03 20:12:08,item_412,浏览,广告,手机
user_5516,2025-04-06 13:24:12,item_300,加购,活动,电脑
user_7148,2024-07-31 02:24:47,item_458,收藏,自然流量,平板
user_5740,2025-01-23 04:01:21,item_218,加购,自然流量,电脑
user_937,2024-10-07 16:58:33,item_309,收藏,自然流量,电脑
user_7800,2024-09-29 13:15:18,item_167,收藏,自然流量,电脑
user_4268,2025-05-24 21:50:50,item_31,加购,自然流量,手机
user_8025,2024-06-28 23:22:43,item_452,浏览,自然流量,平板
user_7245,2025-05-05 13:25:00,item_65,收藏,自然流量,平板
user_9448,2025-03-03 03:08:55,item_278,浏览,活动,电脑
user_9484,2024-08-04 14:09:16,item_249,浏览,活动,电脑
user_4011,2025-01-31 13:21:32,item_139,下单,广告,电脑
user_1508,2024-09-06 17:38:46,item_233,收藏,自然流量,电脑
user_8690,2024-08-29 07:42:10,item_294,收藏,广告,电脑
user_2651,2024-07-06 13:38:15,item_51,浏览,自然流量,平板
user_5449,2025-02-16 00:23:48,item_149,加购,活动,平板
user_2508,2024-11-13 09:58:48,item_373,收藏,广告,手机
user_2562,2024-12-11 14:42:59,item_495,浏览,活动,平板
user_9396,2025-01-02 12:14:14,item_285,浏览,广告,电脑
user_982,2024-09-28 14:16:42,item_335,浏览,广告,电脑
user_2252,2024-09-18 22:21:53,item_11,收藏,自然流量,平板
user_7462,2024-09-08 07:20:58,item_305,加购,广告,平板
user_9844,2025-05-22 21:06:06,item_389,下单,广告,电脑
user_6617,2025-05-10 02:10:48,item_339,浏览,自然流量,平板
user_5665,2024-08-21 10:37:26,item_102,浏览,自然流量,平板
user_5590,2025-03-21 16:48:33,item_437,浏览,活动,平板
user_9207,2025-03-28 00:24:34,item_307,浏览,广告,平板
user_8097,2025-02-16 02:34:53,item_304,浏览,自然流量,平板
user_4017,2025-03-24 23:06:01,item_207,收藏,自然流量,手机
user_404,2024-12-29 16:47:34,item_260,加购,活动,手机
user_2924,2024-09-17 06:10:11,item_267,浏览,广告,电脑
user_152,2025-04-27 22:56:55,item_133,浏览,广告,电脑
user_7953,2025-03-18 18:03:25,item_53,浏览,广告,电脑
user_5032,2024-08-17 09:44:07,item_97,浏览,广告,电脑
user_5468,2024-09-16 08:05:50,item_379,加购,自然流量,手机
user_6811,2025-02-01 06:41:59,item_113,浏览,活动,手机
user_4908,2025-05-26 21:07:28,item_234,加购,活动,电脑
user_9056,2024-11-30 21:20:03,item_377,浏览,活动,电脑
user_1481,2024-10-16 22:13:02,item_333,浏览,广告,电脑
user_3898,2024-10-05 06:24:53,item_478,浏览,广告,平板
user_9876,2024-07-12 03:42:46,item_243,浏览,广告,平板
user_1518,2024-09-06 21:41:53,item_85,浏览,自然流量,平板
user_7215,2025-05-29 23:22:29,item_378,浏览,广告,平板
user_3769,2025-01-30 09:28:53,item_342,浏览,广告,手机
user_9301,2025-06-19 13:12:17,item_204,收藏,广告,手机
user_2077,2024-08-17 10:45:37,item_43,浏览,广告,手机
user_8480,2024-10-29 18:23:52,item_219,下单,自然流量,电脑
user_8178,2024-09-27 21:17:31,item_166,收藏,自然流量,电脑
user_1373,2025-04-19 00:07:52,item_369,加购,广告,手机
user_4685,2024-08-29 06:59:13,item_214,浏览,广告,手机
user_4156,2025-05-09 08:26:48,item_328,下单,广告,手机
user_2307,2024-11-26 23:17:38,item_12,浏览,自然流量,平板
user_8692,2025-06-24 16:20:56,item_433,收藏,自然流量,平板
user_4109,2025-05-04 20:29:13,item_480,加购,广告,平板
user_619,2025-06-09 12:49:33,item_38,浏览,活动,平板
user_5524,2024-12-22 08:55:27,item_274,浏览,自然流量,手机
user_3482,2024-11-19 16:48:04,item_274,下单,自然流量,电脑
user_5144,2025-02-21 09:24:33,item_339,浏览,广告,平板
user_1595,2025-05-26 10:27:17,item_179,浏览,活动,电脑
user_4418,2025-02-12 05:42:01,item_263,浏览,自然流量,电脑
user_1903,2025-03-07 03:38:03,item_57,浏览,活动,电脑
user_6176,2024-09-07 05:02:46,item_160,下单,活动,电脑
user_9247,2024-10-04 23:03:39,item_229,浏览,广告,手机
user_4885,2024-08-29 20:42:35,item_221,下单,广告,平板
user_8432,2024-12-14 06:11:05,item_295,加购,广告,平板
user_1977,2024-12-27 12:02:08,item_192,浏览,自然流量,电脑
user_6548,2025-06-18 08:11:16,item_65,加购,活动,平板
user_1571,2024-09-26 14:23:05,item_175,浏览,活动,平板
user_6109,2025-02-23 04:38:16,item_230,加购,广告,手机
user_4532,2025-06-24 00:19:27,item_224,加购,活动,平板
user_2953,2025-03-29 01:01:12,item_214,收藏,广告,平板
user_9169,2024-08-27 13:51:52,item_401,浏览,活动,平板
user_6126,2024-09-21 13:56:11,item_376,收藏,活动,平板
user_2621,2025-04-02 15:12:14,item_338,收藏,自然流量,手机
user_935,2025-01-20 09:26:28,item_397,加购,广告,手机
user_2512,2025-05-29 13:01:11,item_57,浏览,活动,平板
user_1752,2024-11-04 23:24:51,item_319,浏览,活动,电脑
user_842,2025-03-06 17:59:06,item_181,收藏,自然流量,手机
user_6177,2024-08-20 06:59:14,item_495,浏览,活动,平板
user_7824,2024-07-14 19:14:32,item_330,浏览,自然流量,平板
user_5151,2024-08-18 17:25:07,item_495,浏览,活动,平板
user_228,2024-09-27 04:45:05,item_383,收藏,自然流量,手机
user_4912,2025-03-20 01:43:49,item_470,收藏,活动,平板
user_2002,2024-09-05 11:22:32,item_51,加购,活动,电脑
user_7192,2024-07-05 01:49:28,item_58,浏览,广告,平板
user_7125,2025-02-05 01:11:47,item_265,浏览,活动,手机
user_3036,2024-08-02 03:03:12,item_106,浏览,自然流量,手机
user_619,2024-10-02 06:30:51,item_244,收藏,活动,电脑
user_8185,2025-03-21 03:10:10,item_142,加购,活动,电脑
user_2065,2024-06-26 16:53:18,item_43,浏览,自然流量,平板
user_7888,2024-07-21 23:54:13,item_338,浏览,自然流量,平板
user_1431,2024-12-08 00:54:10,item_444,浏览,活动,电脑
user_6637,2025-02-21 05:04:58,item_290,加购,活动,平板
user_1873,2024-09-08 00:18:50,item_200,浏览,自然流量,电脑
user_4963,2024-09-23 04:19:35,item_38,加购,广告,平板
