用户ID,性别,年龄,注册时间,省份,设备类型,是否会员
user_6100,男,37,2024-07-16,上海,手机,0
user_6101,女,38,2024-02-10,广东,电脑,0
user_6102,男,39,2024-01-13,浙江,电脑,0
user_6103,女,52,2025-05-30,北京,平板,0
user_6104,男,54,2024-05-16,北京,平板,0
user_6105,女,33,2024-05-05,上海,手机,0
user_6106,男,34,2024-04-22,上海,电脑,1
user_6107,男,33,2025-01-18,北京,电脑,1
user_6108,女,19,2023-07-23,四川,手机,1
user_6109,男,21,2024-09-20,浙江,手机,0
user_6110,男,38,2024-12-26,北京,平板,1
user_6111,男,56,2024-09-12,广东,电脑,0
user_6112,男,51,2025-03-20,北京,电脑,0
user_6113,女,47,2023-11-20,北京,电脑,1
user_6114,女,23,2024-03-18,广东,平板,1
user_6115,女,34,2025-01-10,浙江,平板,0
user_6116,男,56,2024-12-31,上海,手机,1
user_6117,男,42,2023-12-15,广东,电脑,0
user_6118,女,22,2024-12-10,上海,平板,1
user_6119,女,22,2024-08-14,浙江,电脑,1
user_6120,男,37,2024-11-02,浙江,手机,0
user_6121,女,33,2025-02-24,四川,电脑,0
user_6122,女,58,2024-06-29,上海,手机,0
user_6123,女,54,2025-05-30,北京,平板,1
user_6124,男,57,2025-06-25,上海,电脑,1
user_6125,女,26,2024-11-28,北京,手机,1
user_6126,女,22,2024-03-30,北京,电脑,0
user_6127,女,59,2024-07-24,上海,手机,1
user_6128,女,19,2024-02-14,上海,电脑,0
user_6129,女,26,2025-04-12,北京,手机,0
user_6130,女,53,2023-11-05,广东,手机,0
user_6131,男,39,2025-04-08,上海,平板,0
user_6132,男,39,2024-11-17,上海,手机,0
user_6133,男,39,2025-05-06,上海,电脑,0
user_6134,男,51,2024-09-01,四川,电脑,1
user_6135,男,46,2023-11-13,上海,电脑,1
user_6136,女,55,2024-02-09,四川,电脑,0
user_6137,男,50,2023-09-09,四川,平板,0
user_6138,女,35,2024-06-25,北京,手机,1
user_6139,男,24,2023-10-03,上海,电脑,1
user_6140,女,18,2025-01-21,广东,平板,1
user_6141,女,50,2024-01-12,广东,平板,0
user_6142,男,18,2025-01-09,广东,电脑,1
user_6143,女,41,2025-03-14,广东,手机,0
user_6144,男,21,2024-09-02,四川,手机,0
user_6145,女,21,2025-02-07,广东,平板,1
user_6146,男,35,2025-06-03,广东,电脑,1
user_6147,女,44,2023-11-15,浙江,手机,0
user_6148,女,49,2024-12-04,上海,手机,1
user_6149,女,50,2025-05-24,北京,电脑,1
user_6150,女,45,2024-03-12,北京,手机,1
user_6151,男,59,2024-11-15,浙江,手机,1
user_6152,女,58,2023-09-03,北京,电脑,0
user_6153,女,53,2023-12-15,浙江,平板,0
user_6154,女,23,2024-03-27,浙江,手机,0
user_6155,男,33,2023-12-16,广东,手机,1
user_6156,女,51,2025-01-24,北京,手机,1
user_6157,男,40,2025-05-02,北京,手机,1
user_6158,男,59,2024-02-19,北京,电脑,1
user_6159,男,41,2024-05-17,广东,电脑,0
user_6160,女,30,2025-02-27,四川,电脑,0
user_6161,女,35,2025-05-14,上海,手机,1
user_6162,女,30,2024-03-09,北京,手机,0
user_6163,女,54,2024-04-09,广东,电脑,1
user_6164,男,56,2024-01-14,浙江,电脑,1
user_6165,男,59,2024-09-22,北京,平板,1
user_6166,女,34,2024-02-09,四川,手机,1
user_6167,女,32,2024-06-20,北京,平板,0
user_6168,女,35,2025-04-17,浙江,平板,1
user_6169,女,40,2023-09-25,四川,手机,1
user_6170,女,47,2024-06-25,浙江,手机,0
user_6171,男,51,2023-08-06,广东,平板,1
user_6172,女,21,2025-04-28,四川,电脑,1
user_6173,男,20,2024-10-30,广东,平板,1
user_6174,男,24,2024-09-21,上海,手机,1
user_6175,女,35,2024-09-18,北京,平板,1
user_6176,男,59,2024-10-20,北京,平板,0
user_6177,男,24,2023-08-20,上海,手机,1
user_6178,女,57,2024-06-26,浙江,手机,0
user_6179,男,23,2025-05-16,上海,平板,1
user_6180,男,39,2023-11-24,上海,手机,1
user_6181,女,18,2024-07-18,广东,手机,0
user_6182,男,21,2023-09-27,广东,手机,0
user_6183,女,46,2025-04-29,浙江,电脑,0
user_6184,女,38,2024-12-05,上海,电脑,1
user_6185,男,43,2024-04-17,四川,平板,0
user_6186,男,31,2024-08-10,四川,电脑,0
user_6187,男,26,2024-02-12,上海,手机,0
user_6188,男,29,2024-05-11,四川,手机,1
user_6189,男,59,2023-08-06,北京,电脑,0
user_6190,男,23,2025-05-02,上海,平板,1
user_6191,女,37,2025-04-19,上海,手机,1
user_6192,女,41,2023-10-21,北京,平板,0
user_6193,男,44,2023-10-10,浙江,电脑,1
user_6194,男,55,2023-11-28,广东,电脑,1
user_6195,男,25,2024-03-18,浙江,手机,1
user_6196,女,18,2024-05-08,浙江,平板,0
user_6197,男,41,2024-09-10,四川,手机,0
user_6198,男,24,2025-05-19,北京,平板,1
user_6199,女,36,2025-05-30,上海,手机,0
user_6200,男,39,2024-06-15,浙江,平板,0
user_6201,男,52,2023-10-15,浙江,电脑,1
user_6202,女,47,2024-02-26,上海,手机,0
user_6203,女,46,2025-04-25,四川,平板,0
user_6204,女,39,2025-01-01,浙江,电脑,1
user_6205,男,28,2023-11-13,浙江,手机,0
user_6206,女,37,2025-02-20,北京,手机,1
user_6207,男,46,2023-08-27,广东,平板,1
user_6208,男,58,2024-07-08,四川,平板,1
user_6209,男,59,2024-03-10,广东,手机,0
user_6210,女,51,2024-10-28,广东,平板,0
user_6211,男,18,2023-11-10,浙江,电脑,0
user_6212,女,48,2024-02-24,浙江,电脑,0
user_6213,女,47,2024-10-30,浙江,电脑,0
user_6214,女,35,2023-08-10,四川,手机,1
user_6215,男,34,2023-06-29,北京,手机,0
user_6216,女,55,2024-06-11,上海,平板,1
user_6217,女,31,2024-01-24,广东,电脑,0
user_6218,女,40,2023-12-05,四川,电脑,1
user_6219,女,42,2025-02-06,四川,电脑,0
user_6220,男,32,2025-02-15,四川,手机,1
user_6221,女,39,2023-11-03,四川,手机,1
user_6222,女,20,2024-09-15,北京,平板,1
user_6223,女,36,2025-02-08,北京,电脑,0
user_6224,男,51,2023-10-27,浙江,电脑,1
user_6225,男,52,2024-07-10,上海,手机,0
user_6226,女,18,2025-02-24,浙江,手机,0
user_6227,男,38,2025-02-08,上海,平板,0
user_6228,男,46,2025-02-20,广东,平板,1
user_6229,女,23,2023-09-02,上海,电脑,0
user_6230,男,54,2023-10-04,北京,手机,1
user_6231,女,18,2024-10-15,上海,手机,0
user_6232,女,18,2024-05-27,浙江,电脑,0
user_6233,男,44,2024-10-30,广东,电脑,1
user_6234,女,38,2024-05-24,北京,平板,0
user_6235,男,33,2024-05-04,上海,电脑,1
user_6236,男,57,2024-05-24,广东,平板,1
user_6237,男,43,2024-06-30,浙江,平板,0
user_6238,女,33,2024-04-18,北京,平板,0
user_6239,女,45,2023-06-29,四川,平板,1
user_6240,女,18,2023-07-25,广东,电脑,1
user_6241,女,53,2024-08-13,北京,平板,1
user_6242,女,27,2023-11-27,浙江,平板,1
user_6243,女,34,2025-01-13,上海,平板,0
user_6244,男,40,2024-04-10,四川,电脑,0
user_6245,男,24,2023-07-06,浙江,手机,0
user_6246,男,24,2025-05-18,四川,手机,1
user_6247,男,32,2024-03-02,浙江,电脑,0
user_6248,男,51,2025-02-02,北京,电脑,1
user_6249,女,21,2025-04-03,广东,平板,1
user_6250,女,31,2024-08-11,广东,电脑,1
user_6251,女,31,2023-11-21,广东,电脑,1
user_6252,女,33,2023-07-09,广东,手机,0
user_6253,女,24,2024-12-02,浙江,电脑,1
user_6254,男,49,2023-06-29,北京,手机,1
user_6255,女,36,2024-10-24,广东,平板,1
user_6256,男,19,2025-01-15,广东,平板,0
user_6257,女,27,2024-01-05,北京,电脑,1
user_6258,女,34,2023-12-18,广东,电脑,0
user_6259,男,54,2024-12-15,上海,电脑,1
user_6260,女,29,2025-05-07,北京,平板,1
user_6261,女,23,2024-03-19,北京,手机,0
user_6262,男,39,2024-02-23,四川,电脑,1
user_6263,男,49,2023-10-04,四川,手机,1
user_6264,女,58,2023-09-13,北京,平板,0
user_6265,女,37,2024-04-18,北京,手机,1
user_6266,男,18,2024-07-20,北京,平板,1
user_6267,女,23,2024-09-25,上海,手机,1
user_6268,男,36,2024-02-18,上海,手机,1
user_6269,男,35,2023-11-02,四川,平板,0
user_6270,男,23,2023-08-15,四川,电脑,0
user_6271,男,50,2025-03-26,广东,平板,0
user_6272,女,40,2023-07-31,北京,平板,1
user_6273,女,40,2024-02-12,四川,电脑,0
user_6274,女,43,2024-02-06,广东,手机,1
user_6275,男,30,2024-06-14,上海,电脑,1
user_6276,女,24,2025-01-11,四川,手机,1
user_6277,女,32,2024-08-03,北京,电脑,0
user_6278,女,44,2024-10-01,浙江,平板,1
user_6279,女,43,2024-08-06,四川,手机,1
user_6280,女,50,2024-03-14,上海,平板,1
user_6281,男,32,2024-05-27,广东,平板,0
user_6282,男,53,2025-05-15,浙江,手机,0
user_6283,女,44,2024-12-10,广东,手机,0
user_6284,男,22,2023-10-07,北京,电脑,0
user_6285,女,19,2024-03-18,四川,电脑,0
user_6286,女,50,2025-05-26,上海,电脑,0
user_6287,男,33,2024-07-10,上海,手机,1
user_6288,女,40,2024-03-31,浙江,电脑,1
user_6289,女,55,2025-01-28,广东,平板,1
user_6290,男,33,2023-11-19,广东,手机,1
user_6291,女,31,2023-11-01,四川,平板,0
user_6292,男,46,2025-05-30,北京,平板,0
user_6293,女,43,2025-06-08,四川,电脑,1
user_6294,男,52,2025-03-17,四川,电脑,0
user_6295,男,32,2024-05-04,上海,手机,1
user_6296,男,20,2023-07-10,广东,平板,1
user_6297,女,40,2023-12-20,上海,电脑,1
user_6298,女,46,2023-12-17,广东,平板,0
user_6299,男,51,2025-01-10,浙江,手机,0
user_6300,女,50,2023-10-05,浙江,手机,0
user_6301,男,58,2023-12-07,广东,手机,0
user_6302,女,58,2025-01-16,四川,平板,0
user_6303,女,40,2023-07-13,上海,电脑,1
user_6304,女,24,2024-09-26,四川,电脑,1
user_6305,男,20,2024-07-21,浙江,手机,0
user_6306,男,49,2023-11-04,浙江,平板,0
user_6307,男,48,2023-09-29,浙江,手机,1
user_6308,男,35,2024-04-05,上海,手机,0
user_6309,女,24,2024-12-29,四川,手机,0
user_6310,女,58,2024-11-12,广东,电脑,1
user_6311,男,18,2025-03-02,四川,电脑,1
user_6312,女,31,2023-07-25,四川,电脑,1
user_6313,男,49,2024-04-12,浙江,电脑,1
user_6314,女,23,2025-05-06,广东,手机,0
user_6315,男,56,2024-11-04,浙江,平板,0
user_6316,女,27,2024-01-10,四川,手机,1
user_6317,男,24,2025-02-14,广东,电脑,0
user_6318,女,43,2024-08-14,广东,平板,1
user_6319,男,51,2024-10-22,浙江,平板,0
user_6320,女,47,2023-08-02,四川,平板,1
user_6321,女,53,2024-09-29,上海,平板,0
user_6322,男,38,2023-08-02,北京,平板,1
user_6323,女,34,2024-11-21,北京,手机,0
user_6324,女,50,2023-09-17,北京,手机,0
user_6325,男,27,2024-11-14,广东,平板,0
user_6326,男,59,2025-04-05,上海,平板,1
user_6327,男,29,2023-07-11,四川,手机,0
user_6328,女,33,2023-08-02,北京,电脑,1
user_6329,男,58,2024-12-12,北京,手机,1
user_6330,男,49,2023-09-23,上海,电脑,0
user_6331,男,32,2024-05-14,浙江,平板,0
user_6332,男,44,2024-06-05,广东,平板,1
user_6333,女,45,2024-04-16,四川,电脑,0
user_6334,男,34,2023-09-29,广东,手机,1
user_6335,女,19,2024-08-24,广东,电脑,1
user_6336,男,53,2024-01-08,上海,电脑,1
user_6337,女,24,2024-06-28,北京,电脑,1
user_6338,男,30,2024-12-22,北京,手机,0
user_6339,男,32,2023-10-22,广东,电脑,1
user_6340,男,42,2023-12-02,广东,电脑,0
user_6341,女,40,2024-12-16,上海,平板,0
user_6342,女,39,2024-12-09,四川,平板,0
user_6343,女,43,2024-10-27,广东,电脑,0
user_6344,女,50,2023-07-03,广东,平板,0
user_6345,男,28,2024-02-14,北京,电脑,0
user_6346,女,27,2024-05-17,浙江,手机,0
user_6347,男,42,2024-11-20,上海,平板,1
user_6348,男,54,2023-09-12,上海,电脑,1
user_6349,男,55,2024-11-21,广东,平板,1
user_6350,男,58,2024-08-03,北京,平板,1
user_6351,女,41,2024-01-21,四川,电脑,0
user_6352,男,57,2024-10-21,上海,平板,1
user_6353,女,50,2024-10-08,广东,电脑,1
user_6354,女,34,2024-12-21,浙江,电脑,1
user_6355,男,41,2023-10-10,上海,电脑,1
user_6356,女,54,2024-05-16,北京,手机,1
user_6357,男,19,2025-04-01,上海,平板,1
user_6358,女,49,2025-05-23,上海,电脑,0
user_6359,男,41,2023-09-15,广东,平板,1
user_6360,女,26,2024-07-27,浙江,平板,0
user_6361,男,21,2025-01-04,浙江,手机,0
user_6362,女,34,2024-10-17,四川,平板,0
user_6363,男,34,2023-09-25,上海,平板,0
user_6364,女,47,2024-01-31,四川,电脑,1
user_6365,男,57,2023-09-22,上海,手机,0
user_6366,女,28,2025-02-24,北京,电脑,1
user_6367,男,38,2023-09-16,四川,电脑,1
user_6368,男,38,2024-07-16,四川,电脑,1
user_6369,男,35,2023-11-27,浙江,手机,1
user_6370,女,46,2024-10-11,浙江,电脑,1
user_6371,女,41,2023-11-28,上海,平板,0
user_6372,女,27,2025-02-19,四川,电脑,1
user_6373,男,34,2024-01-16,浙江,电脑,0
user_6374,女,35,2025-04-01,北京,电脑,0
user_6375,女,59,2024-08-05,北京,手机,0
user_6376,男,37,2023-11-29,四川,平板,0
user_6377,女,54,2024-03-30,四川,平板,0
user_6378,女,35,2024-12-23,北京,手机,1
user_6379,女,34,2024-05-09,浙江,电脑,0
user_6380,女,26,2024-02-10,四川,手机,1
user_6381,女,31,2023-10-28,广东,手机,0
user_6382,男,46,2023-07-26,四川,电脑,1
user_6383,男,48,2024-08-24,上海,手机,0
user_6384,女,21,2024-07-15,广东,平板,0
user_6385,女,35,2025-06-02,上海,手机,0
user_6386,女,37,2023-12-04,浙江,电脑,1
user_6387,男,26,2024-12-11,四川,平板,1
user_6388,女,30,2025-06-19,浙江,电脑,0
user_6389,男,32,2024-07-03,上海,电脑,1
user_6390,男,44,2024-03-08,广东,手机,0
user_6391,男,32,2023-12-25,上海,手机,0
user_6392,女,45,2023-06-28,四川,平板,0
user_6393,男,54,2023-07-05,上海,平板,1
user_6394,女,36,2024-11-28,四川,手机,1
user_6395,女,43,2023-09-03,广东,平板,0
user_6396,男,43,2025-05-30,浙江,电脑,0
user_6397,女,42,2023-09-19,上海,平板,1
user_6398,女,43,2025-04-04,浙江,手机,1
user_6399,女,43,2024-09-13,北京,平板,0
user_6400,男,45,2024-11-26,上海,电脑,0
user_6401,女,35,2024-07-13,广东,电脑,1
user_6402,女,49,2023-10-19,广东,手机,1
user_6403,男,20,2023-09-03,北京,平板,1
user_6404,男,19,2025-02-20,浙江,手机,1
user_6405,男,50,2024-07-27,北京,平板,1
user_6406,女,59,2023-08-23,四川,平板,1
user_6407,女,36,2025-01-08,四川,手机,0
user_6408,女,34,2025-01-08,浙江,电脑,1
user_6409,男,50,2023-09-12,广东,平板,0
user_6410,男,29,2025-05-28,上海,平板,1
user_6411,男,20,2024-01-10,上海,平板,1
user_6412,女,43,2024-11-07,北京,平板,0
user_6413,女,52,2023-12-22,广东,平板,1
user_6414,女,25,2024-06-14,浙江,手机,0
user_6415,男,53,2024-02-10,四川,手机,1
user_6416,女,24,2024-01-17,上海,手机,0
user_6417,女,53,2024-06-20,广东,电脑,1
user_6418,男,33,2023-08-03,广东,平板,1
user_6419,女,41,2023-09-11,四川,手机,0
user_6420,女,18,2025-03-18,北京,手机,1
user_6421,女,42,2023-11-08,四川,平板,1
user_6422,女,27,2025-05-04,上海,手机,0
user_6423,男,33,2023-07-26,广东,手机,1
user_6424,女,33,2025-04-17,上海,电脑,1
user_6425,女,25,2024-02-06,浙江,手机,0
user_6426,男,46,2024-03-31,四川,电脑,0
user_6427,男,56,2025-03-09,北京,平板,1
user_6428,男,45,2024-12-02,北京,电脑,0
user_6429,男,23,2024-02-23,广东,手机,0
user_6430,女,33,2024-05-21,上海,电脑,1
user_6431,女,37,2025-01-19,上海,平板,0
user_6432,男,33,2023-09-24,浙江,平板,0
user_6433,女,24,2023-09-07,北京,手机,1
user_6434,女,58,2025-04-17,浙江,电脑,0
user_6435,女,31,2025-02-03,浙江,手机,1
user_6436,男,43,2025-05-17,上海,电脑,0
user_6437,男,43,2023-07-31,北京,电脑,1
user_6438,男,31,2023-07-03,上海,手机,1
user_6439,男,24,2025-04-17,北京,手机,0
user_6440,男,50,2023-10-11,上海,平板,1
user_6441,女,43,2024-11-22,广东,平板,0
user_6442,女,37,2024-11-09,上海,手机,1
user_6443,男,20,2023-11-05,北京,电脑,0
user_6444,男,21,2024-03-07,浙江,电脑,1
user_6445,男,43,2024-03-29,北京,电脑,0
user_6446,女,28,2025-05-20,广东,平板,0
user_6447,男,19,2024-05-30,北京,电脑,1
user_6448,男,31,2024-10-20,上海,平板,0
user_6449,男,47,2024-01-20,上海,手机,1
user_6450,男,29,2025-05-08,北京,电脑,0
user_6451,男,43,2025-01-15,上海,平板,0
user_6452,男,50,2023-09-06,广东,电脑,0
user_6453,男,30,2024-04-10,北京,平板,0
user_6454,男,31,2025-03-20,北京,手机,1
user_6455,女,41,2024-03-18,上海,手机,0
user_6456,男,51,2023-11-15,上海,平板,0
user_6457,女,43,2023-09-22,上海,平板,1
user_6458,男,38,2024-05-02,上海,手机,0
user_6459,女,45,2024-05-01,广东,电脑,1
user_6460,女,53,2024-06-14,上海,手机,1
user_6461,男,57,2024-01-23,四川,电脑,1
user_6462,女,19,2025-04-05,四川,电脑,1
user_6463,男,59,2024-04-20,上海,电脑,1
user_6464,女,26,2024-12-12,上海,电脑,0
user_6465,男,40,2025-04-16,四川,电脑,0
user_6466,女,32,2024-07-01,浙江,平板,1
user_6467,男,30,2025-03-08,广东,平板,1
user_6468,男,40,2024-05-18,四川,电脑,0
user_6469,女,34,2024-11-10,浙江,手机,1
user_6470,男,19,2025-05-14,浙江,电脑,1
user_6471,女,37,2025-03-05,四川,手机,1
user_6472,女,37,2023-11-02,浙江,手机,1
user_6473,男,20,2023-09-21,四川,手机,1
user_6474,女,29,2023-10-06,广东,手机,1
user_6475,女,57,2024-12-17,广东,手机,0
user_6476,女,19,2025-01-10,四川,平板,1
user_6477,男,53,2023-08-10,广东,电脑,1
user_6478,女,31,2025-04-11,浙江,平板,1
user_6479,男,33,2023-10-27,广东,手机,1
user_6480,男,36,2023-09-14,四川,平板,1
user_6481,男,51,2024-05-14,上海,电脑,0
user_6482,女,23,2025-06-02,浙江,平板,0
user_6483,女,30,2024-09-26,北京,电脑,1
user_6484,男,53,2024-07-04,上海,平板,1
user_6485,女,39,2025-03-10,上海,平板,0
user_6486,女,35,2024-09-09,广东,手机,1
user_6487,女,29,2024-12-03,四川,电脑,1
user_6488,男,47,2024-05-31,四川,手机,1
user_6489,男,57,2023-11-13,浙江,平板,0
user_6490,女,24,2024-10-12,四川,电脑,0
user_6491,男,49,2024-04-15,浙江,手机,1
user_6492,男,36,2025-02-20,四川,手机,0
user_6493,女,23,2024-03-30,四川,平板,0
user_6494,女,37,2024-10-12,北京,手机,0
user_6495,男,44,2023-07-18,浙江,手机,1
user_6496,男,54,2025-04-25,浙江,手机,1
user_6497,男,24,2024-12-08,北京,手机,1
user_6498,女,22,2025-05-09,浙江,平板,0
user_6499,男,28,2025-04-07,浙江,平板,1
user_6500,男,32,2025-01-10,北京,手机,0
user_6501,女,20,2025-05-18,浙江,手机,1
user_6502,女,22,2023-10-05,浙江,手机,1
user_6503,女,40,2024-07-05,上海,平板,0
user_6504,女,54,2025-06-09,广东,电脑,1
user_6505,男,26,2024-07-09,上海,平板,0
user_6506,女,32,2023-09-21,上海,平板,1
user_6507,男,20,2025-05-15,上海,电脑,1
user_6508,男,46,2024-05-10,北京,手机,1
user_6509,女,23,2024-06-02,广东,平板,1
user_6510,男,34,2023-07-31,四川,电脑,1
user_6511,男,43,2023-08-14,浙江,平板,0
user_6512,男,38,2024-01-15,广东,手机,0
user_6513,男,25,2024-11-15,北京,电脑,0
user_6514,男,38,2024-02-25,广东,平板,0
user_6515,男,28,2023-07-05,浙江,平板,0
user_6516,女,55,2024-12-24,四川,手机,0
user_6517,男,25,2025-04-30,上海,手机,1
user_6518,女,59,2024-12-03,上海,电脑,1
user_6519,女,41,2024-08-06,上海,平板,1
user_6520,男,52,2025-02-11,广东,手机,1
user_6521,男,31,2025-01-23,北京,手机,1
user_6522,女,31,2024-09-15,四川,手机,0
user_6523,男,27,2025-01-08,广东,平板,0
user_6524,男,29,2024-09-06,浙江,手机,1
user_6525,男,55,2023-12-16,北京,手机,1
user_6526,男,51,2024-11-27,北京,手机,1
user_6527,女,58,2025-05-04,北京,电脑,0
user_6528,男,27,2024-03-14,四川,平板,0
user_6529,男,34,2024-08-02,广东,手机,0
user_6530,男,34,2024-08-05,广东,平板,1
